PC,Eigenvalue,ExplainedVar_Pct,CumulativeVar_Pct
PC1,4.7734493056495655,95.18229246100033,95.18229246100033
PC2,0.21818356364173008,4.350567154898161,99.53285961589849
PC3,0.016586691929707558,0.33073764088065516,99.86359725677913
PC4,0.004472805295400474,0.08918746895333075,99.95278472573247
PC5,0.002367874447451945,0.04721527426751025,99.99999999999997
