PC,Eigenvalue,ExplainedVar_Pct,CumulativeVar_Pct
PC1,2.005187368530266,66.63885949469955,66.63885949469955
PC2,0.945881644259675,31.434705294715933,98.07356478941547
PC3,0.05796713178837204,1.9264352105845366,100.0
