PC,Eigenvalue,ExplainedVar_Pct,CumulativeVar_Pct
PC1,6.711536968645083,83.64227753716843,83.64227753716843
PC2,0.9729564257739367,12.12543293381933,95.76771047098775
PC3,0.21220776398187607,2.6446312928672238,98.41234176385498
PC4,0.07784956416871576,0.9701972711716825,99.38253903502667
PC5,0.032763869511498726,0.4083184939120711,99.79085752893873
PC6,0.010682532410704841,0.13313065917244768,99.92398818811118
PC7,0.004217336216408248,0.05255839428857124,99.97654658239975
PC8,0.0018819248339473171,0.023453417600244338,100.0
