PC1_Raw_Combustion,PC1_Combustion,PC1_Raw_Systemic,PC1_Systemic,PC1_Raw_Global,PC1_Global
-0.7797520502315353,0.5843333280723396,-4.184199349818671,0.0,-2.66591177427353,0.3811285805794041
0.1435469345070102,0.5913198827732901,-1.445659078577446,0.0199624073375825,-0.6878560894798528,0.39215354783664985
0.0003702994344497,0.5964511323456091,0.4362543382451712,0.0551441088555004,0.0185769763684376,0.40686123222878623
-0.3533507128866992,0.5982665175388078,0.0420869893703284,0.0836724888917183,-0.4546944117982421,0.4171488537353978
-0.3860499031192631,0.5996488768071343,-0.0371722035305375,0.1090459665147433,-0.4557287562564671,0.426513067049954
-0.8017215722083442,0.5996488768071343,-1.0097887649409938,0.1242911896150632,-1.2143499429358533,0.4304646997619514
-0.7430849227194906,0.5996488768071343,-0.8750122158173372,0.1393363940196149,-1.061555293425701,0.434948479031179
-0.5507978490660045,0.5996488768071343,-0.9111925683097956,0.152899283283244,-0.8945070743411601,0.43999994731541703
1.3452320154229636,0.6126106250533702,0.5929751660220188,0.1767449519288109,1.444245736308337,0.45764449178782196
0.2170785020775299,0.617164967171609,0.1654319343160403,0.1957948038041555,0.2398964547469905,0.4675756588402856
0.2342270515872166,0.6215296001535382,0.1592015822007005,0.2135058093293724,0.2708151687809389,0.47699962875773017
0.4286769874519854,0.6268543515645956,-0.1008736826269505,0.2282416857410764,0.3256279699990573,0.48609330875219947
0.3287482465458929,0.631235938359244,-0.2630327491404456,0.2409284375881833,0.1852980007023321,0.49391254794400796
0.3820241424076732,0.6356845566509249,0.2570436051554847,0.2562867465474393,0.4217897643103575,0.5024184454380847
0.299024355370682,0.6393881087236736,-0.2041664525764404,0.2677304050137831,0.2054300517763727,0.5093881859513499
0.5648884849305285,0.6444395843783816,-0.2167693323165664,0.2784230085156071,0.4405407572285079,0.5170696764873329
0.290169293181014,0.6476561454820629,-0.1883225619588332,0.2886852795926604,0.2436552271537194,0.5234222678568792
0.132579322290338,0.6498226742328135,-0.1669876861869818,0.2985125709044648,0.1157247034380827,0.5288549202924637
0.5660144577338021,0.6542693843134842,0.3477685109019284,0.3109236701996479,0.70754225872053,0.5366417280649911
0.4860713738922499,0.6580722957430627,0.5319305889878903,0.3238021994994211,0.693642585855863,0.5439855247979287
0.73014459693733,0.6630013747226763,1.4935173366387846,0.3416707996874486,1.2194992139022578,0.5532457824772616
0.714186380033173,0.667628653100203,1.3507765176653956,0.3578977647591853,1.129280565778937,0.5617019858319233
0.5660645955360528,0.671291804293989,0.5938000825290582,0.3691126161232993,0.6488583659517129,0.5677766402766478
0.575575380366932,0.6748499762353088,0.4574715730991946,0.3790666492490732,0.5596290922299697,0.573217860067771
0.5165245051346362,0.6779669795387422,0.4983406673735298,0.3888101464735209,0.5529446049373199,0.5783988991401342
-0.1100523250639703,0.6779669795387422,-0.1215477210445115,0.3947763639235112,-0.301217795413602,0.5799443370053464
0.3932740242457134,0.6803167131817872,0.3055761167237963,0.4027695614403683,0.3948726621661836,0.5841672353200982
-0.1953217250968804,0.6803167131817872,0.1304013943542656,0.4095095219507505,-0.1702819697080526,0.5860161626247001
-0.5490398475195121,0.6803167131817872,0.0908190518692682,0.4157697340123095,-0.511942398751887,0.5864693080872401
-0.4399405414437116,0.6803167131817872,-0.6976550145690523,0.4177120591905982,-0.6770642830971262,0.5864693080872401
0.4386393253605393,0.6827049146926859,1.4396353732955347,0.4304657072130231,1.0213605938952228,0.592651237404284
0.8337168957205184,0.6868310148925828,2.002237011573821,0.4456036462149716,1.5940325630072365,0.6007466106473751
1.08742597035668,0.6919762439710339,1.4368978354638882,0.4573969301166536,1.5814984336136768,0.608519168970712
0.8772124476906112,0.6960064250543099,0.9244403465500504,0.4662563235776275,1.205286101268529,0.6146602644649748
0.7371192739920273,0.6992832606713841,0.6707908063934267,0.4735755123859667,1.0040445424441675,0.6198729326475354
0.7105212351731723,0.7023410670029694,0.335519048650507,0.4790255267569404,0.8728099799168386,0.6244479311055614
0.9021073053045502,0.7061461481671497,0.2178137833065931,0.4837284478084303,1.0114486676322358,0.6293690208040955
1.3068992414951794,0.7115968967555384,0.742386434605394,0.4907721066338366,1.644293616672649,0.6363601788241225
1.325074966570168,0.716967603858863,0.8680371661934313,0.4981881469873203,1.698008667727273,0.6433290172707031
1.4785904237787548,0.7228411611428014,0.6291581679235211,0.5042604908319221,1.7544881415918414,0.6502886306125201
1.3644365019772693,0.7280675192165301,0.421576682051937,0.5091861035126478,1.5810685384581609,0.6564547996294141
1.3452113513157395,0.7330705995091598,0.6945319076698608,0.5152203407023216,1.711096736260191,0.662889079957951
1.3701374752655138,0.7380440186767585,0.5915105078182009,0.5206088816442497,1.66454291595116,0.6689889940339588
1.6375872586350009,0.7439943183195761,0.9677899690495664,0.527549591384227,2.019301402077433,0.6761110891957781
2.005580699755277,0.7513035800116883,1.1393506899559338,0.5350707556268547,2.39591864675562,0.6842957915460476
1.1433166626162392,0.7549075814108354,-0.0493776918599516,0.5370732979369803,1.0661996053957996,0.6878803020038079
1.1304104663681955,0.7583711798190187,0.3937876875052243,0.5409852393851133,1.2715768851567208,0.6920463522568845
0.9066995245073792,0.7608506759992526,0.2185457244601375,0.5440182790596282,0.9875691556810904,0.695183115114434
0.8562388349432687,0.7630709074069693,0.957989081029522,0.5502116151727114,1.28466461665021,0.6992039156506591
0.188170426303213,0.7630709074069693,-0.2402726397263749,0.551025595812625,0.147392764022166,0.6994699930724225
-0.2133594330513975,0.7630709074069693,-0.3526702689320465,0.5513270748999181,-0.2623677355629032,0.6994699930724225
0.4060848018106093,0.7634538466821439,-0.0096134019636139,0.5530932022141176,0.4583923052674606,0.7007180083323357
0.6114049311131501,0.7646343807586248,0.1514303728210623,0.555502261465778,0.7173731046436459,0.7027561012225146
0.3218476086463826,0.7646654755741296,-0.1593082079679444,0.5565267767480014,0.3540388909491515,0.7036058374284578
-2.6326244079338017,0.7646654755741296,-2.231340071185527,0.5565267767480014,-3.2592061465816826,0.7036058374284578
-2.9154627722436466,0.7646654755741296,-2.1527903285813887,0.5565267767480014,-3.493289317175136,0.7036058374284578
-2.523112843137396,0.7646654755741296,-2.158034149349854,0.5565267767480014,-3.1371735671289445,0.7036058374284578
-2.417148928878631,0.7646654755741296,-2.1278519386971944,0.5565267767480014,-3.015989550632792,0.7036058374284578
-2.656890126703039,0.7646654755741296,-1.7692455568347123,0.5565267767480014,-3.0832095977138487,0.7036058374284578
-1.764204399039479,0.7646654755741296,-2.039552340428579,0.5565267767480014,-2.362536552980848,0.7036058374284578
-2.0234735399448964,0.7646654755741296,-2.2395612332973407,0.5565267767480014,-2.69166665006436,0.7036058374284578
-1.9128625861417263,0.7646654755741296,-2.307964859286288,0.5565267767480014,-2.61675719930177,0.7036058374284578
-1.7599102897168044,0.7646654755741296,-1.7741913182398972,0.5565267767480014,-2.2435857664467185,0.7036058374284578
-1.5964044324366242,0.7646654755741296,-1.4620694504180816,0.5565267767480014,-1.9318756358685123,0.7036058374284578
-1.2840569156708002,0.7646654755741296,-1.5000256572375004,0.5565267767480014,-1.668126561790132,0.7036058374284578
-1.489944888296331,0.7646654755741296,-1.4347484527346317,0.5565267767480014,-1.8217109666237763,0.7036058374284578
-0.2778805282118921,0.7646654755741296,-0.7941835964690512,0.5565267767480014,-0.4420233646543186,0.7036058374284578
-0.189542063187039,0.7646654755741296,-0.4741805889303172,0.5565267767480014,-0.2139225265991698,0.7036058374284578
0.1212699375713952,0.7646654755741296,-0.6139770648016828,0.5565267767480014,-0.0181235305914661,0.7036058374284578
0.0776381611216397,0.7646654755741296,-0.33943071905526,0.5566869816602559,0.0071482676230871,0.7036058374284578
-0.507728570361579,0.7646654755741296,-0.8173271874311167,0.5566869816602559,-0.722305649299794,0.7036058374284578
-1.0470036505613138,0.7646654755741296,-1.281642570991608,0.5566869816602559,-1.415867092038265,0.7036058374284578
-1.5073128590645757,0.7646654755741296,-1.896600891555534,0.5566869816602559,-2.108016497369748,0.7036058374284578
-1.4324937144916536,0.7646654755741296,-1.5074414595170504,0.5566869816602559,-1.886353352625048,0.7036058374284578
-0.7445872053682084,0.7646654755741296,-1.3780592229260926,0.5566869816602559,-1.1980682271699998,0.7036058374284578
-0.7499352484347221,0.7646654755741296,-1.5582657646103093,0.5566869816602559,-1.283763670418382,0.7036058374284578
-0.926474161363957,0.7646654755741296,-2.0068832925748525,0.5566869816602559,-1.6417120387653903,0.7036058374284578
-1.0211315808022965,0.7646654755741296,-2.201267175179064,0.5566869816602559,-1.800762594661736,0.7036058374284578
-1.4777443781097217,0.7646654755741296,-1.8254200631605848,0.5566869816602559,-1.9949358321665844,0.7036058374284578
-0.6267016719893784,0.7646654755741296,-0.4945155118224295,0.5566869816602559,-0.6381693163999962,0.7036058374284578
0.4466117042855115,0.7651981241232686,-0.4601020652888464,0.5566869816602559,0.3306187568829141,0.7043095820756086
0.0868555186116904,0.7651981241232686,-1.0735084255465683,0.5566869816602559,-0.2817724889913501,0.7043095820756086
-0.0904458677433916,0.7651981241232686,-1.1170463044333083,0.5566869816602559,-0.443886836575471,0.7043095820756086
-0.0402861779579529,0.7651981241232686,-1.0879494524228976,0.5566869816602559,-0.3753056833954412,0.7043095820756086
0.0418697315151049,0.7651981241232686,-1.3122278362892372,0.5566869816602559,-0.4156587534174785,0.7043095820756086
-0.0366163505586262,0.7651981241232686,-1.3085689640514646,0.5566869816602559,-0.4634682961578426,0.7043095820756086
-0.4670589682268796,0.7651981241232686,-1.3853083415436285,0.5566869816602559,-0.8686266060203883,0.7043095820756086
-0.1267647475730313,0.7651981241232686,-1.1487804854090224,0.5566869816602559,-0.4998888938807373,0.7043095820756086
-0.3200225581914616,0.7651981241232686,-1.384330126451541,0.5566869816602559,-0.7418468645689691,0.7043095820756086
-0.3824735273802478,0.7651981241232686,-1.5145430105355424,0.5566869816602559,-0.8656791742593978,0.7043095820756086
-0.4175955994242232,0.7651981241232686,-1.7705122371803663,0.5566869816602559,-1.008643564561753,0.7043095820756086
-0.4511007513227227,0.7651981241232686,-1.26905926434846,0.5566869816602559,-0.82091268415673,0.7043095820756086
-0.6488740595452216,0.7651981241232686,-0.9630439461431922,0.5566869816602559,-0.8920802249348463,0.7043095820756086
-0.8355415640485492,0.7651981241232686,-0.5930158153402941,0.5566869816602559,-0.9253492874463756,0.7043095820756086
-0.5893935324924346,0.7651981241232686,-0.2270196783335715,0.5572003537046225,-0.5459691152690573,0.7043095820756086
-0.3408112870234204,0.7651981241232686,-0.1951049415343335,0.5578233184582024,-0.3158789314653656,0.7043095820756086
-0.1723964035758695,0.7651981241232686,-0.1809815571351046,0.558487627081586,-0.1499683442518277,0.7043095820756086
-0.2299289815186333,0.7651981241232686,-0.2819170233683264,0.5587637936232872,-0.2535802847033359,0.7043095820756086
-0.4175736981670396,0.7651981241232686,-0.2999644885221997,0.5589670395900272,-0.4402346813453215,0.7043095820756086
-0.6053499567557828,0.7651981241232686,-0.6330355958940489,0.5589670395900272,-0.7348892071668158,0.7043095820756086
-1.4283859674508923,0.7651981241232686,-1.0356667981017076,0.5589670395900272,-1.6372121235261894,0.7043095820756086
-1.4575968356446898,0.7651981241232686,-1.1079945148621413,0.5589670395900272,-1.6898573284969256,0.7043095820756086
-1.6251272431867358,0.7651981241232686,-1.3784481065805243,0.5589670395900272,-1.9535422819111257,0.7043095820756086
