PC,Eigenvalue,ExplainedVar_Pct,CumulativeVar_Pct
PC1,5.454985749691583,68.12766542156372,68.12766542156372
PC2,1.0648276665799257,13.29870073528297,81.42636615684668
PC3,0.7048670168081278,8.803129190670186,90.22949534751687
PC4,0.4978833456648834,6.218096902332642,96.4475922498495
PC5,0.12148345279543202,1.517214600747849,97.96480685059737
PC6,0.09100392495096622,1.1365538308618044,99.10136068145917
PC7,0.05405268704072094,0.6750674606354254,99.7764281420946
PC8,0.01790141040881834,0.22357185790540834,100.0
